"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"I will be strongly pushing Comprehensive Background Checks with an emphasis on Mental Health. Raise age to 21 and e… https://t.co/5zKlGxnVTc",FALSE,185900,NA,2018-02-22 13:13:32,TRUE,NA,"966662241977360384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",37233,FALSE,FALSE,NA,NA
"....If a potential “sicko shooter” knows that a school has a large number of very weapons talented teachers (and ot… https://t.co/NTnUcZxrle",FALSE,106600,NA,2018-02-22 13:05:18,TRUE,NA,"966660169194229761",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",25923,FALSE,FALSE,NA,NA
"....History shows that a school shooting lasts, on average, 3 minutes. It takes police &amp; first responders approxima… https://t.co/v68k63he25",FALSE,125043,NA,2018-02-22 12:54:09,TRUE,NA,"966657362789568512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",29838,FALSE,FALSE,NA,NA
"....immediately fire back if a savage sicko came to a school with bad intentions. Highly trained teachers would als… https://t.co/wyg77QWPfn",FALSE,101898,NA,2018-02-22 12:40:08,TRUE,NA,"966653833047887874",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",22627,FALSE,FALSE,NA,NA
"I never said “give teachers guns” like was stated on Fake News @CNN &amp; @NBC. What I said was to look at the possibil… https://t.co/Tvi4fzLbCA",FALSE,88362,NA,2018-02-22 12:26:28,TRUE,NA,"966650397002813440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",22582,FALSE,FALSE,NA,NA
"I will always remember the time I spent today with courageous students, teachers and families. So much love in the… https://t.co/u8ZYPzhp2S",FALSE,105543,NA,2018-02-22 01:40:33,TRUE,NA,"966487844662456320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",23837,FALSE,FALSE,NA,NA
".@FLOTUS Melania and I join millions of people around the world in mourning the passing of Billy Graham. Our prayer… https://t.co/Q8BrGTiHuP",FALSE,83670,NA,2018-02-21 21:12:45,TRUE,NA,"966420452070559749",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",18303,FALSE,FALSE,NA,NA
"Yesterday, it was my great honor to recognize extraordinary Law Enforcement Officers and First Responders, and to a… https://t.co/PsfNaJrfEB",FALSE,74244,NA,2018-02-21 18:20:25,TRUE,NA,"966377081469882368",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","realDonaldTrump",15126,FALSE,FALSE,NA,NA
"Question: If all of the Russian meddling took place during the Obama Administration, right up to January 20th, why… https://t.co/dquN8v8VwU",FALSE,116296,NA,2018-02-21 14:40:21,TRUE,NA,"966321700588711936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",32577,FALSE,FALSE,NA,NA
"The GREAT Billy Graham is dead. There was nobody like him! He will be missed by Christians and all religions. A very special man.",FALSE,150625,NA,2018-02-21 14:22:07,FALSE,NA,"966317112565420033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",30041,FALSE,FALSE,NA,NA
"@CNN @MSNBC Whether we are Republican or Democrat, we must now focus on strengthening Background Checks!",FALSE,81519,"realDonaldTrump",2018-02-21 01:18:36,FALSE,"966117265426001920","966119932793585664","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",16261,FALSE,FALSE,NA,NA
"So true, thank you! https://t.co/9TTXlfokYz",FALSE,98280,NA,2018-02-21 01:14:19,FALSE,NA,"966118856874971138",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",22060,FALSE,FALSE,NA,NA
"Bad ratings @CNN &amp; @MSNBC got scammed when they covered the anti-Trump Russia rally wall-to-wall. They probably kne… https://t.co/1s5PQaBe2g",FALSE,95436,NA,2018-02-21 01:08:00,TRUE,NA,"966117265426001920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",22571,FALSE,FALSE,NA,NA
"Main Street is BOOMING thanks to our incredible TAX CUT and Reform law. ""This shows small-business owners are more… https://t.co/gkJczuVCt6",FALSE,74885,NA,2018-02-20 17:49:07,TRUE,NA,"966006815745040384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",17616,FALSE,FALSE,NA,NA
"....cameras running. Another False Accusation. Why doesn’t @washingtonpost report the story of the women taking mon… https://t.co/OTpK1KLYOL",FALSE,79532,NA,2018-02-20 15:29:07,TRUE,NA,"965971586913374208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",19916,FALSE,FALSE,NA,NA
"A woman I don’t know and, to the best of my knowledge, never met, is on the FRONT PAGE of the Fake News Washington… https://t.co/lWlDMu6gxb",FALSE,96773,NA,2018-02-20 15:16:06,TRUE,NA,"965968309358333952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",21914,FALSE,FALSE,NA,NA
"I have been much tougher on Russia than Obama, just look at the facts. Total Fake News!",FALSE,78306,NA,2018-02-20 13:38:49,FALSE,NA,"965943827931549696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",16415,FALSE,FALSE,NA,NA
"Hope Republicans in the Great State of Pennsylvania challenge the new “pushed” Congressional Map, all the way to th… https://t.co/bT190oQKpM",FALSE,79468,NA,2018-02-20 13:11:58,TRUE,NA,"965937068907073536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",20396,FALSE,FALSE,NA,NA
"Matt Schlapp and CPAC are getting ready for another exciting event. Big difference from those days when President O… https://t.co/KxKVJL0Bc4",FALSE,51748,NA,2018-02-20 13:03:53,TRUE,NA,"965935035328155649",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",10245,FALSE,FALSE,NA,NA
"Republicans are now leading the Generic Poll, perhaps because of the popular Tax Cuts which the Dems want to take a… https://t.co/TQfyR96KP8",FALSE,82298,NA,2018-02-20 12:54:39,TRUE,NA,"965932714141650946",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",17290,FALSE,FALSE,NA,NA
"....The President Obama quote just before election. That’s because he thought Crooked Hillary was going to win and… https://t.co/59Wli8q1pN",FALSE,85624,NA,2018-02-20 12:46:18,TRUE,NA,"965930611272712192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",20870,FALSE,FALSE,NA,NA
"“There is no serious person out there who would suggest somehow that you could even rig America’s elections, there’… https://t.co/eJ9M6A2H50",FALSE,68043,NA,2018-02-20 12:37:20,TRUE,NA,"965928352614965248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",17577,FALSE,FALSE,NA,NA
"Thank you to @foxandfriends for the great timeline on all of the failures the Obama Administration had against Russ… https://t.co/SI7CxX4a7C",FALSE,66534,NA,2018-02-20 12:24:54,TRUE,NA,"965925223949357056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",14781,FALSE,FALSE,NA,NA
"“The Faith of Donald Trump,” a book just out by David Brody and Scott Lamb, is a very interesting read. Enjoy!",FALSE,68531,NA,2018-02-20 02:48:02,FALSE,NA,"965780052167286784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",13347,FALSE,FALSE,NA,NA
"The U.S. economy is looking very good, in my opinion, even better than anticipated. Companies are pouring back into… https://t.co/Sxweprvk7N",FALSE,121247,NA,2018-02-20 02:29:29,TRUE,NA,"965775382598311937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",25516,FALSE,FALSE,NA,NA
".@MittRomney has announced he is running for the Senate from the wonderful State of Utah. He will make a great Sena… https://t.co/h1RaVb2OVj",FALSE,55043,NA,2018-02-20 02:21:08,TRUE,NA,"965773283554668544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",9472,FALSE,FALSE,NA,NA
"Obama was President up to, and beyond, the 2016 Election. So why didn’t he do something about Russian meddling?",FALSE,91838,"realDonaldTrump",2018-02-19 19:55:49,FALSE,"965582280772276224","965676314576543744","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",22491,FALSE,FALSE,NA,NA
"Have a great, but very reflective, President’s Day!",FALSE,145334,NA,2018-02-19 13:42:10,FALSE,NA,"965582280772276224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",24209,FALSE,FALSE,NA,NA
"Just watched a very insecure Oprah Winfrey, who at one point I knew very well, interview a panel of people on 60 Mi… https://t.co/7iuf59562i",FALSE,155014,NA,2018-02-19 04:28:40,TRUE,NA,"965442990134251520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",34948,FALSE,FALSE,NA,NA
"My great friends from NASCAR are having their big race today, The Daytona 500. Brian France and the France family a… https://t.co/EWBOQxPW2S",FALSE,102774,NA,2018-02-18 19:13:02,TRUE,NA,"965303158229622785",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",15736,FALSE,FALSE,NA,NA
"Thank you to KenStarr, former Independent Counsel, Whitewater, for your insight and powerful words on FISA abuse, R… https://t.co/XGIgUkn3qK",FALSE,78018,NA,2018-02-18 17:10:32,TRUE,NA,"965272331978407937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",18154,FALSE,FALSE,NA,NA
"Great Pollster John McLaughlin now has the GOP up in the Generic Congressional Ballot. Big gain over last 4 weeks.… https://t.co/iIrNmfPgbQ",FALSE,97832,NA,2018-02-18 13:55:55,TRUE,NA,"965223354633457665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",22092,FALSE,FALSE,NA,NA
"The Fake News of big ratings loser CNN. https://t.co/rYsv90cnvs",FALSE,77550,NA,2018-02-18 13:46:39,FALSE,NA,"965221024496279552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",19954,FALSE,FALSE,NA,NA
"If it was the GOAL of Russia to create discord, disruption and chaos within the U.S. then, with all of the Committe… https://t.co/fx3CPabzTi",FALSE,119317,NA,2018-02-18 13:11:28,TRUE,NA,"965212168449941505",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",33468,FALSE,FALSE,NA,NA
"Now that Adam Schiff is starting to blame President Obama for Russian meddling in the election, he is probably doin… https://t.co/R2OTHSUYP9",FALSE,90850,NA,2018-02-18 12:43:48,TRUE,NA,"965205208191168512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",19982,FALSE,FALSE,NA,NA
"Funny how the Fake News Media doesn’t want to say that the Russian group was formed in 2014, long before my run for… https://t.co/9BPo5EB5WN",FALSE,106680,NA,2018-02-17 19:46:48,TRUE,NA,"964949269374529538",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",25840,FALSE,FALSE,NA,NA
"Deputy A.G. Rod Rosenstein stated at the News Conference: “There is no allegation in the indictment that any Americ… https://t.co/pPhsPl34Ie",FALSE,90940,NA,2018-02-17 19:36:14,TRUE,NA,"964946611502747649",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",22105,FALSE,FALSE,NA,NA
"“Charges Deal Don A Big Win,” written by Michael Goodwin of the @nypost, succinctly states that “the Russians had n… https://t.co/yoFUA9PolC",FALSE,71658,NA,2018-02-17 19:26:13,TRUE,NA,"964944088696049666",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",19080,FALSE,FALSE,NA,NA
"Melania and I met such incredible people last night in Broward County, Florida. Will never forget them, or the evening!",FALSE,97648,NA,2018-02-17 19:04:43,FALSE,NA,"964938678362628096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",14886,FALSE,FALSE,NA,NA
"Our entire Nation, w/one heavy heart, continues to pray for the victims &amp; their families in Parkland, FL. To teache… https://t.co/jR8THlLD5z",FALSE,118946,NA,2018-02-17 04:53:13,TRUE,NA,"964724390637244417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",24970,FALSE,FALSE,NA,NA
"Russia started their anti-US campaign in 2014, long before I announced that I would run for President. The results… https://t.co/B4D7ZcKHPp",FALSE,142545,NA,2018-02-16 20:18:11,TRUE,NA,"964594780088033282",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",37530,FALSE,FALSE,NA,NA
"Cannot believe how BADLY DACA recipients have been treated by the Democrats...totally abandoned! Republicans are still working hard.",FALSE,97975,NA,2018-02-16 14:49:54,FALSE,NA,"964512164865363968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",22118,FALSE,FALSE,NA,NA
"I will be leaving for Florida today to meet with some of the bravest people on earth - but people whose lives have… https://t.co/1APUFLwj1f",FALSE,120816,NA,2018-02-16 14:37:56,TRUE,NA,"964509154357411840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",20065,FALSE,FALSE,NA,NA
"Presidential Proclamation Honoring the Victims of the Tragedy in Parkland, Florida: https://t.co/RTQWAKiSnR https://t.co/Nhs32bm5zB",FALSE,62280,NA,2018-02-15 20:19:11,FALSE,NA,"964232645495459840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",13722,FALSE,FALSE,NA,NA
"...lottery, continues deadly catch-and-release, and bars enforcement even for FUTURE illegal immigrants. Voting for… https://t.co/ruP4vp9vxa",FALSE,60516,"realDonaldTrump",2018-02-15 19:26:09,TRUE,"964219102683377665","964219299211735040","25073877","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","realDonaldTrump",15412,FALSE,FALSE,NA,NA
"The Schumer-Rounds-Collins immigration bill would be a total catastrophe. @DHSgov says it would be “the end of immi… https://t.co/FegRjpmNZj",FALSE,72800,NA,2018-02-15 19:25:23,TRUE,NA,"964219102683377665",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","realDonaldTrump",20221,FALSE,FALSE,NA,NA
"In times of tragedy, the bonds that sustain us are those of family, faith, community, and country. These bonds are… https://t.co/LraxXxUN3D",FALSE,82961,NA,2018-02-15 17:33:41,TRUE,NA,"964190995687591936",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","realDonaldTrump",19803,FALSE,FALSE,NA,NA
"While the Republicans and Democrats in Congress are working hard to come up with a solution to DACA, they should be… https://t.co/qti7gQGh0I",FALSE,101647,NA,2018-02-15 14:57:21,TRUE,NA,"964151653669711872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",20831,FALSE,FALSE,NA,NA
"So many signs that the Florida shooter was mentally disturbed, even expelled from school for bad and erratic behavi… https://t.co/3mSYrtTng6",FALSE,89584,"realDonaldTrump",2018-02-15 12:12:41,TRUE,"963365328716812288","964110212885106689","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",21025,FALSE,FALSE,NA,NA
"Just spoke to Governor Rick Scott. We are working closely with law enforcement on the terrible Florida school shooting.",FALSE,111845,NA,2018-02-14 20:55:01,FALSE,NA,"963879275324760070",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",19522,FALSE,FALSE,NA,NA
"My prayers and condolences to the families of the victims of the terrible Florida shooting. No child, teacher or an… https://t.co/RFJxgM1jhm",FALSE,174192,NA,2018-02-14 20:50:11,TRUE,NA,"963878055969198080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",39601,FALSE,FALSE,NA,NA
"Today, I was honored to be joined by Republicans and Democrats from both the House and Senate, as well as members o… https://t.co/38kUIIV8Cp",FALSE,56416,NA,2018-02-14 19:11:32,TRUE,NA,"963853233000275969",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","realDonaldTrump",11369,FALSE,FALSE,NA,NA
"As we come together to celebrate the extraordinary contributions of African-Americans to our nation, our thoughts t… https://t.co/SwAJxO88zC",FALSE,65486,NA,2018-02-14 18:15:12,TRUE,NA,"963839056533626880",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","realDonaldTrump",15024,FALSE,FALSE,NA,NA
"Negotiations on DACA have begun. Republicans want to make a deal and Democrats say they want to make a deal. Wouldn… https://t.co/YW4mCpHr0R",FALSE,107178,NA,2018-02-13 10:52:47,TRUE,NA,"963365328716812288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",22656,FALSE,FALSE,NA,NA
"Our infrastructure plan has been put forward and has received great reviews by everyone except, of course, the Demo… https://t.co/2EfB9sObdN",FALSE,106004,NA,2018-02-13 10:43:22,TRUE,NA,"963362959463469058",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",22903,FALSE,FALSE,NA,NA
"The journey to #MAGA began @CPAC 2011 and the opportunity to reconnect with friends and supporters is something I l… https://t.co/DSz3Szp4xE",FALSE,67793,NA,2018-02-12 20:48:16,TRUE,NA,"963152799486828544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",14385,FALSE,FALSE,NA,NA
"Thank you to Sue Kruczek, who lost her wonderful and talented son Nick to the Opioid scourge, for your kind words w… https://t.co/0kIdepXBdi",FALSE,87061,NA,2018-02-12 12:54:32,TRUE,NA,"963033580107653120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",16845,FALSE,FALSE,NA,NA
"This will be a big week for Infrastructure. After so stupidly spending $7 trillion in the Middle East, it is now ti… https://t.co/OcX7UN18Er",FALSE,139436,NA,2018-02-12 12:46:56,TRUE,NA,"963031666150313984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",30423,FALSE,FALSE,NA,NA
"Just spoke to @JohnKasich to express condolences and prayers to all for the horrible shooting of two great police o… https://t.co/X7AhuEYwHI",FALSE,77720,NA,2018-02-11 20:36:08,TRUE,NA,"962787355932360706",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",14961,FALSE,FALSE,NA,NA
"Rep. Lou Barletta, a Great Republican from Pennsylvania who was one of my very earliest supporters, will make a FAN… https://t.co/dA2lK3WHFU",FALSE,97517,NA,2018-02-11 20:26:03,TRUE,NA,"962784821389996033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",24150,FALSE,FALSE,NA,NA
"4.2 million hard working Americans have already received a large Bonus and/or Pay Increase because of our recently… https://t.co/oJl5AiCPZs",FALSE,125065,NA,2018-02-11 19:15:32,TRUE,NA,"962767075457593344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",25092,FALSE,FALSE,NA,NA
"So many positive things going on for the U.S.A. and the Fake News Media just doesn’t want to go there. Same negativ… https://t.co/LBnzRfAkJx",FALSE,123850,NA,2018-02-11 18:21:48,TRUE,NA,"962753552824365056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",31118,FALSE,FALSE,NA,NA
"My Administration has identified three major priorities for creating a safe, modern and lawful immigration system:… https://t.co/DrjXUak41S",FALSE,119317,NA,2018-02-10 23:34:08,TRUE,NA,"962469767109009408",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","realDonaldTrump",32059,FALSE,FALSE,NA,NA
"My thoughts and prayers are with the two police officers, their families, and everybody at the @WestervillePD. https://t.co/AoingY77Ky",FALSE,85049,NA,2018-02-10 21:18:23,FALSE,NA,"962435602296786944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",20518,FALSE,FALSE,NA,NA
"Republicans want to fix DACA far more than the Democrats do. The Dems had all three branches of government back in… https://t.co/0Or3U2CFZR",FALSE,118182,NA,2018-02-10 18:50:02,TRUE,NA,"962398269593784321",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",30537,FALSE,FALSE,NA,NA
"....agencies, not just the FBI &amp; DOJ, now the State Department to dig up dirt on him in the days leading up to the… https://t.co/Of9d7fmsA3",FALSE,75799,NA,2018-02-10 18:34:49,TRUE,NA,"962394439846191105",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",19981,FALSE,FALSE,NA,NA
"“My view is that not only has Trump been vindicated in the last several weeks about the mishandling of the Dossier… https://t.co/dWJuKECfwn",FALSE,101473,NA,2018-02-10 18:16:20,TRUE,NA,"962389786328797184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",25842,FALSE,FALSE,NA,NA
"Peoples lives are being shattered and destroyed by a mere allegation. Some are true and some are false. Some are ol… https://t.co/6Zz5RAeoQe",FALSE,136932,NA,2018-02-10 15:33:35,TRUE,NA,"962348831789797381",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",37328,FALSE,FALSE,NA,NA
"According to the @nytimes, a Russian sold phony secrets on “Trump” to the U.S. Asking price was $10 million, brough… https://t.co/CBMaAX5VMt",FALSE,105688,NA,2018-02-10 15:20:05,TRUE,NA,"962345433170415616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",32848,FALSE,FALSE,NA,NA
"The Democrats sent a very political and long response memo which they knew, because of sources and methods (and mor… https://t.co/iR1265rmh3",FALSE,117659,NA,2018-02-10 14:20:35,TRUE,NA,"962330457886076928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",32365,FALSE,FALSE,NA,NA
"Jobless claims have dropped to a 45 year low!",FALSE,64960,"realDonaldTrump",2018-02-10 14:02:54,FALSE,"961962694650757121","962326008127946752","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",13846,FALSE,FALSE,NA,NA
"Costs on non-military lines will never come down if we do not elect more Republicans in the 2018 Election, and beyo… https://t.co/WgvQYGEaMu",FALSE,89649,NA,2018-02-09 13:59:13,TRUE,NA,"961962694650757121",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",21448,FALSE,FALSE,NA,NA
"Without more Republicans in Congress, we were forced to increase spending on things we do not like or want in order… https://t.co/7dfsJYWjRY",FALSE,110640,NA,2018-02-09 13:47:28,TRUE,NA,"961959738853548033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",28192,FALSE,FALSE,NA,NA
"Just signed Bill. Our Military will now be stronger than ever before. We love and need our Military and gave them e… https://t.co/9MtCabhzj8",FALSE,130616,NA,2018-02-09 13:39:15,TRUE,NA,"961957671246159875",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",27272,FALSE,FALSE,NA,NA
"Wow! -Senator Mark Warner got caught having extensive contact with a lobbyist for a Russian oligarch. Warner did no… https://t.co/N5SoaLnllm",FALSE,127765,NA,2018-02-09 03:22:53,TRUE,NA,"961802557646569475",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",39970,FALSE,FALSE,NA,NA
"Time to end the visa lottery. Congress must secure the immigration system and protect Americans. https://t.co/yukxm48x9X",FALSE,97824,NA,2018-02-08 23:26:22,FALSE,NA,"961743032952459264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",24161,FALSE,FALSE,NA,NA
"As long as we open our eyes to God’s grace - and open our hearts to God’s love - then America will forever be the l… https://t.co/wGUIaD1JX6",FALSE,110342,NA,2018-02-08 20:10:58,TRUE,NA,"961693860916289536",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","realDonaldTrump",30812,FALSE,FALSE,NA,NA
"I will be meeting with Henry Kissinger at 1:45pm. Will be discussing North Korea, China and the Middle East.",FALSE,80008,NA,2018-02-08 18:44:00,FALSE,NA,"961671974153080834",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",13629,FALSE,FALSE,NA,NA
"Our founders invoked our Creator four times in the Declaration of Independence. Our currency declares “IN GOD WE TR… https://t.co/q8ib233y1M",FALSE,107249,NA,2018-02-08 17:13:13,TRUE,NA,"961649129834283008",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","realDonaldTrump",29475,FALSE,FALSE,NA,NA
"Will be heading over shortly to make remarks at The National Prayer Breakfast in Washington. Great religious and po… https://t.co/bEReTLNLo4",FALSE,106327,NA,2018-02-08 11:08:39,TRUE,NA,"961557382387167238",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",17874,FALSE,FALSE,NA,NA
"The Budget Agreement today is so important for our great Military. It ends the dangerous sequester and gives Secret… https://t.co/VRkKsNDZGC",FALSE,109418,NA,2018-02-07 22:36:15,TRUE,NA,"961368036782628864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",23223,FALSE,FALSE,NA,NA
"Congratulations to the Republic of Korea on what will be a MAGNIFICENT Winter Olympics! What the South Korean peopl… https://t.co/gGaZUnZBMa",FALSE,70586,NA,2018-02-07 22:13:16,TRUE,NA,"961362249880252416",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","realDonaldTrump",13350,FALSE,FALSE,NA,NA
